Date,High,Low,Open,Close,Volume,Adj Close
2020-09-14,10.979999542236328,10.25,10.350000381469727,10.600000381469727,173000,10.600000381469727
2020-09-15,11.600000381469727,10.399999618530273,10.600000381469727,11.390000343322754,289800,11.390000343322754
2020-09-16,11.729999542236328,10.970000267028809,11.5,11.069999694824219,74800,11.069999694824219
2020-09-17,11.220000267028809,10.5600004196167,10.819999694824219,11.079999923706055,61400,11.079999923706055
2020-09-18,11.91100025177002,10.640000343322754,11.15999984741211,11.149999618530273,438800,11.149999618530273
2020-09-21,11.020000457763672,10.520000457763672,10.9399995803833,10.789999961853027,104000,10.789999961853027
2020-09-22,11.210000038146973,10.640000343322754,10.850000381469727,11.09000015258789,74700,11.09000015258789
2020-09-23,11.720000267028809,10.704999923706055,10.979999542236328,10.829999923706055,94900,10.829999923706055
2020-09-24,10.84000015258789,10.3100004196167,10.65999984741211,10.430000305175781,61500,10.430000305175781
2020-09-25,10.960000038146973,9.85099983215332,10.479999542236328,10.399999618530273,106200,10.399999618530273
2020-09-28,10.850000381469727,10.199999809265137,10.369999885559082,10.579999923706055,46500,10.579999923706055
2020-09-29,11.40999984741211,10.630000114440918,10.65999984741211,11.239999771118164,67100,11.239999771118164
2020-09-30,12.0,11.069999694824219,11.25,11.949999809265137,105200,11.949999809265137
2020-10-01,12.09000015258789,11.050000190734863,12.09000015258789,11.539999961853027,107500,11.539999961853027
2020-10-02,11.479999542236328,11.0,11.350000381469727,11.3100004196167,60200,11.3100004196167
2020-10-05,11.970000267028809,11.029999732971191,11.430000305175781,11.489999771118164,89100,11.489999771118164
2020-10-06,12.489999771118164,11.069999694824219,11.529999732971191,12.09000015258789,125500,12.09000015258789
2020-10-07,12.270000457763672,11.600000381469727,12.260000228881836,11.84000015258789,98000,11.84000015258789
2020-10-08,12.0,11.449999809265137,12.0,11.600000381469727,49600,11.600000381469727
2020-10-09,12.140000343322754,11.710000038146973,11.770000457763672,12.050000190734863,56000,12.050000190734863
2020-10-12,12.149999618530273,11.600000381469727,12.069999694824219,11.880000114440918,63400,11.880000114440918
2020-10-13,12.039999961853027,11.270000457763672,11.880000114440918,11.609999656677246,66700,11.609999656677246
2020-10-14,11.829999923706055,11.25,11.640000343322754,11.529999732971191,47200,11.529999732971191
2020-10-15,11.680000305175781,11.109999656677246,11.359999656677246,11.619999885559082,43400,11.619999885559082
2020-10-16,11.739999771118164,11.020000457763672,11.65999984741211,11.1899995803833,48500,11.1899995803833
2020-10-19,11.59000015258789,11.13700008392334,11.3100004196167,11.300000190734863,27600,11.300000190734863
2020-10-20,11.84000015258789,11.3100004196167,11.329999923706055,11.5,54800,11.5
2020-10-21,11.9399995803833,11.350000381469727,11.350000381469727,11.800000190734863,35200,11.800000190734863
2020-10-22,13.350000381469727,11.850000381469727,12.0,13.0,221700,13.0
2020-10-23,13.220000267028809,12.619999885559082,13.220000267028809,12.949999809265137,266800,12.949999809265137
2020-10-26,12.949999809265137,12.100000381469727,12.899999618530273,12.350000381469727,180700,12.350000381469727
2020-10-27,12.829999923706055,12.100000381469727,12.510000228881836,12.229999542236328,83100,12.229999542236328
2020-10-28,12.199999809265137,11.550000190734863,12.130000114440918,11.970000267028809,65400,11.970000267028809
2020-10-29,12.039999961853027,11.630000114440918,12.039999961853027,11.75,63500,11.75
2020-10-30,13.14799976348877,12.199999809265137,12.199999809265137,12.760000228881836,127600,12.760000228881836
2020-11-02,13.100000381469727,12.390000343322754,12.880000114440918,12.880000114440918,148600,12.880000114440918
2020-11-03,14.210000038146973,12.84000015258789,12.84000015258789,13.899999618530273,130400,13.899999618530273
2020-11-04,14.289999961853027,13.399999618530273,13.8100004196167,13.649999618530273,99300,13.649999618530273
2020-11-05,14.350000381469727,13.34000015258789,13.569999694824219,13.819999694824219,100600,13.819999694824219
2020-11-06,14.380000114440918,13.720000267028809,13.9399995803833,13.729999542236328,84200,13.729999542236328
2020-11-09,14.359999656677246,13.350000381469727,14.300000190734863,14.050000190734863,142500,14.050000190734863
2020-11-10,14.390000343322754,13.5,14.199999809265137,13.920000076293945,93400,13.920000076293945
2020-11-11,14.5,13.5600004196167,14.5,13.729999542236328,202100,13.729999542236328
2020-11-12,13.880000114440918,13.010000228881836,13.869999885559082,13.25,106200,13.25
2020-11-13,13.760000228881836,13.020000457763672,13.039999961853027,13.40999984741211,133100,13.40999984741211
2020-11-16,13.75,12.880000114440918,13.609999656677246,13.079999923706055,138600,13.079999923706055
2020-11-17,13.119999885559082,12.520000457763672,12.899999618530273,12.829999923706055,81600,12.829999923706055
2020-11-18,13.1899995803833,12.539999961853027,12.550000190734863,12.720000267028809,108700,12.720000267028809
2020-11-19,12.930000305175781,11.869999885559082,12.920000076293945,12.09000015258789,287900,12.09000015258789
2020-11-20,12.8100004196167,11.5600004196167,12.616999626159668,12.75,263800,12.75
2020-11-23,13.0,11.859999656677246,12.729999542236328,11.949999809265137,179700,11.949999809265137
2020-11-24,12.074999809265137,11.470000267028809,12.020000457763672,11.609999656677246,200400,11.609999656677246
2020-11-25,12.8149995803833,11.489999771118164,11.550000190734863,12.649999618530273,201000,12.649999618530273
2020-11-27,13.0649995803833,12.5,12.710000038146973,12.680000305175781,198800,12.680000305175781
2020-11-30,12.899999618530273,12.050000190734863,12.529999732971191,12.380000114440918,159500,12.380000114440918
2020-12-01,12.619999885559082,12.09000015258789,12.600000381469727,12.09000015258789,121000,12.09000015258789
2020-12-02,12.210000038146973,11.75,12.0,12.0,139000,12.0
2020-12-03,12.239999771118164,11.8100004196167,12.029999732971191,11.9399995803833,97200,11.9399995803833
2020-12-04,12.220000267028809,11.880000114440918,12.09000015258789,12.0,154400,12.0
2020-12-07,12.170000076293945,11.880000114440918,12.100000381469727,11.979999542236328,135500,11.979999542236328
2020-12-08,12.130000114440918,11.5,11.859999656677246,11.819999694824219,192400,11.819999694824219
2020-12-09,12.0,11.3100004196167,11.930000305175781,11.720000267028809,197600,11.720000267028809
2020-12-10,11.84000015258789,11.25,11.770000457763672,11.449999809265137,168600,11.449999809265137
2020-12-11,12.350000381469727,11.420000076293945,12.199999809265137,11.489999771118164,335100,11.489999771118164
2020-12-14,14.489999771118164,12.40999984741211,12.40999984741211,13.949999809265137,1284200,13.949999809265137
2020-12-15,14.420000076293945,13.149999618530273,13.899999618530273,13.619999885559082,340700,13.619999885559082
2020-12-16,14.0600004196167,13.069999694824219,13.789999961853027,13.510000228881836,304200,13.510000228881836
2020-12-17,14.5,13.170000076293945,13.380000114440918,14.300000190734863,698900,14.300000190734863
2020-12-18,17.729999542236328,15.449999809265137,16.549999237060547,15.489999771118164,1940600,15.489999771118164
2020-12-21,17.729999542236328,15.3100004196167,15.34000015258789,17.25,764600,17.25
2020-12-22,21.260000228881836,17.700000762939453,18.040000915527344,20.65999984741211,1002000,20.65999984741211
2020-12-23,27.420000076293945,20.1200008392334,20.700000762939453,23.399999618530273,2472800,23.399999618530273
2020-12-24,25.81999969482422,23.0,23.40999984741211,24.799999237060547,807400,24.799999237060547
2020-12-28,26.36199951171875,24.549999237060547,26.02899932861328,25.3799991607666,697000,25.3799991607666
2020-12-29,29.68000030517578,25.034000396728516,25.475000381469727,28.010000228881836,1385500,28.010000228881836
2020-12-30,37.369998931884766,29.850000381469727,29.899999618530273,35.689998626708984,4071900,35.689998626708984
2020-12-31,34.970001220703125,30.010000228881836,34.84000015258789,32.439998626708984,1170900,32.439998626708984
2021-01-04,33.16999816894531,28.0,32.29999923706055,32.099998474121094,987000,32.099998474121094
2021-01-05,33.900001525878906,30.770000457763672,30.770000457763672,31.969999313354492,373400,31.969999313354492
2021-01-06,35.880001068115234,31.000999450683594,31.190000534057617,34.59000015258789,771400,34.59000015258789
2021-01-07,40.65999984741211,35.0629997253418,35.2400016784668,38.31999969482422,4264600,38.31999969482422
2021-01-08,38.7599983215332,33.689998626708984,37.93000030517578,34.560001373291016,1292600,34.560001373291016
2021-01-11,37.63999938964844,32.720001220703125,35.939998626708984,33.58000183105469,653600,33.58000183105469
2021-01-12,40.84000015258789,35.68000030517578,36.470001220703125,37.0,1386500,37.0
2021-01-13,42.709999084472656,38.75,39.68000030517578,39.119998931884766,1945800,39.119998931884766
2021-01-14,42.33000183105469,39.15999984741211,41.849998474121094,39.66999816894531,1898600,39.66999816894531
2021-01-15,41.439998626708984,38.040000915527344,40.0,39.0,704200,39.0
2021-01-19,41.244998931884766,38.10499954223633,40.790000915527344,40.54999923706055,974600,40.54999923706055
2021-01-20,45.86399841308594,41.0099983215332,41.459999084472656,43.75,1392400,43.75
2021-01-21,44.983001708984375,42.52000045776367,44.25,42.68000030517578,818300,42.68000030517578
2021-01-22,45.0,42.65999984741211,44.220001220703125,42.91999816894531,1344400,42.91999816894531
2021-01-25,47.08000183105469,42.02000045776367,45.880001068115234,45.47999954223633,1471000,45.47999954223633
2021-01-26,47.2599983215332,39.0,47.152000427246094,39.869998931884766,1775600,39.869998931884766
2021-01-27,42.83000183105469,37.11000061035156,39.20000076293945,38.0,1380700,38.0
2021-01-28,43.54800033569336,38.560001373291016,39.08000183105469,43.02000045776367,954200,43.02000045776367
2021-01-29,44.400001525878906,39.91999816894531,41.380001068115234,40.97999954223633,784800,40.97999954223633
2021-02-01,44.20000076293945,39.900001525878906,42.650001525878906,42.95000076293945,842200,42.95000076293945
2021-02-02,45.7400016784668,42.619998931884766,43.5099983215332,43.7599983215332,719400,43.7599983215332
2021-02-03,46.369998931884766,44.0,44.11000061035156,45.16999816894531,1079600,45.16999816894531
2021-02-04,50.65999984741211,45.439998626708984,45.90999984741211,49.2400016784668,1297700,49.2400016784668
2021-02-05,55.736000061035156,50.571998596191406,50.88800048828125,54.16999816894531,1952100,54.16999816894531
2021-02-08,61.459999084472656,52.79999923706055,59.79100036621094,55.86000061035156,1804800,55.86000061035156
2021-02-09,57.880001068115234,53.29999923706055,56.189998626708984,54.84000015258789,922900,54.84000015258789
2021-02-10,56.32899856567383,50.0099983215332,55.95000076293945,53.04999923706055,1075600,53.04999923706055
2021-02-11,69.8499984741211,63.25,69.48999786376953,66.75,3450300,66.75
2021-02-12,77.83999633789062,66.37000274658203,67.55999755859375,76.23999786376953,2475100,76.23999786376953
2021-02-16,81.38500213623047,70.08999633789062,78.38999938964844,75.6500015258789,2209000,75.6500015258789
2021-02-17,75.48999786376953,66.33000183105469,73.01000213623047,69.45999908447266,1681000,69.45999908447266
2021-02-18,70.5,63.43000030517578,66.0,69.25,1523500,69.25
2021-02-19,83.12999725341797,69.66999816894531,69.66999816894531,79.76000213623047,2989300,79.76000213623047
2021-02-22,84.48999786376953,74.54000091552734,77.98999786376953,75.4000015258789,2205200,75.4000015258789
2021-02-23,75.27999877929688,61.0099983215332,71.29000091552734,73.98999786376953,2023400,73.98999786376953
2021-02-24,78.44999694824219,69.97000122070312,74.98999786376953,75.7300033569336,980200,75.7300033569336
2021-02-25,76.45999908447266,69.0,73.18000030517578,71.16000366210938,1121000,71.16000366210938
2021-02-26,73.68000030517578,65.0999984741211,72.0999984741211,66.7300033569336,1551700,66.7300033569336
2021-03-01,71.41999816894531,68.625,69.76000213623047,69.48999786376953,834700,69.48999786376953
2021-03-02,69.99199676513672,66.0999984741211,69.73999786376953,67.93000030517578,912200,67.93000030517578
2021-03-03,69.38700103759766,62.22999954223633,67.87999725341797,63.970001220703125,1257600,63.970001220703125
2021-03-04,64.58000183105469,52.09000015258789,62.96200180053711,52.97999954223633,2906300,52.97999954223633
2021-03-05,56.560001373291016,40.0,53.310001373291016,48.70000076293945,3841900,48.70000076293945
2021-03-08,55.422000885009766,45.40999984741211,50.20399856567383,46.560001373291016,2081900,46.560001373291016
2021-03-09,54.79899978637695,49.34000015258789,50.75,50.91999816894531,1771900,50.91999816894531
2021-03-10,57.25,49.540000915527344,54.72999954223633,49.77000045776367,2102700,49.77000045776367
2021-03-11,54.310001373291016,49.20000076293945,50.66999816894531,54.06999969482422,1875900,54.06999969482422
2021-03-12,54.0099983215332,49.810001373291016,51.33000183105469,53.54999923706055,1053000,53.54999923706055
2021-03-15,61.470001220703125,53.0099983215332,54.119998931884766,60.459999084472656,1782300,60.459999084472656
2021-03-16,61.29999923706055,52.279998779296875,59.619998931884766,55.689998626708984,1667600,55.689998626708984
2021-03-17,58.77000045776367,51.220001220703125,52.0,56.68000030517578,1062900,56.68000030517578
2021-03-18,56.31999969482422,52.790000915527344,54.5,53.349998474121094,1220800,53.349998474121094
2021-03-19,58.25,51.56999969482422,54.29999923706055,57.599998474121094,3150600,57.599998474121094
2021-03-22,62.95600128173828,55.900001525878906,57.20000076293945,62.5,1536600,62.5
2021-03-23,66.87999725341797,59.20000076293945,62.599998474121094,59.88999938964844,1942200,59.88999938964844
2021-03-24,60.9900016784668,50.779998779296875,60.029998779296875,51.66999816894531,1994300,51.66999816894531
2021-03-25,50.65999984741211,45.58000183105469,47.05699920654297,50.16999816894531,2307300,50.16999816894531
2021-03-26,50.869998931884766,45.209999084472656,50.400001525878906,45.95000076293945,1529800,45.95000076293945
2021-03-29,47.95800018310547,44.04999923706055,45.84000015258789,44.47999954223633,1123200,44.47999954223633
2021-03-30,47.529998779296875,42.5099983215332,43.529998779296875,47.0099983215332,787000,47.0099983215332
2021-03-31,52.779998779296875,48.459999084472656,48.73699951171875,50.790000915527344,1367000,50.790000915527344
2021-04-01,52.80099868774414,49.659000396728516,52.80099868774414,51.58000183105469,808400,51.58000183105469
2021-04-05,52.400001525878906,48.02000045776367,51.970001220703125,51.790000915527344,861200,51.790000915527344
2021-04-06,54.189998626708984,50.84000015258789,51.150001525878906,51.72999954223633,621900,51.72999954223633
2021-04-07,52.720001220703125,48.66999816894531,51.43000030517578,48.939998626708984,793900,48.939998626708984
2021-04-08,51.779998779296875,48.79999923706055,49.709999084472656,50.22999954223633,696300,50.22999954223633
2021-04-09,50.279998779296875,47.75,49.45000076293945,48.599998474121094,732700,48.599998474121094
2021-04-12,48.02000045776367,45.0099983215332,48.0099983215332,45.68000030517578,1057500,45.68000030517578
2021-04-13,46.275001525878906,41.599998474121094,46.02000045776367,43.7400016784668,1886700,43.7400016784668
2021-04-14,46.130001068115234,43.439998626708984,43.75,44.11000061035156,925000,44.11000061035156
2021-04-15,44.22999954223633,40.75,44.11000061035156,41.0,1172200,41.0
2021-04-16,43.77000045776367,41.25,43.5,43.459999084472656,1172800,43.459999084472656
2021-04-19,42.849998474121094,36.73500061035156,42.650001525878906,37.4900016784668,2671800,37.4900016784668
2021-04-20,37.400001525878906,34.25,37.119998931884766,34.97999954223633,1620200,34.97999954223633
2021-04-21,38.130001068115234,32.38999938964844,34.25,37.9900016784668,2097800,37.9900016784668
2021-04-22,39.91999816894531,36.83000183105469,38.9900016784668,38.130001068115234,881300,38.130001068115234
2021-04-23,40.119998931884766,38.5099983215332,40.099998474121094,38.9900016784668,763100,38.9900016784668
2021-04-26,41.630001068115234,38.25,38.77000045776367,41.15999984741211,867200,41.15999984741211
2021-04-27,52.0,44.470001220703125,51.45000076293945,45.7400016784668,5095700,45.7400016784668
2021-04-28,45.5,41.779998779296875,44.20000076293945,44.939998626708984,1550200,44.939998626708984
2021-04-29,45.939998626708984,40.5,44.5,42.06999969482422,1520900,42.06999969482422
2021-04-30,43.869998931884766,40.47999954223633,40.54999923706055,42.04999923706055,582300,42.04999923706055
2021-05-03,42.900001525878906,38.970001220703125,42.869998931884766,40.13999938964844,950000,40.13999938964844
2021-05-04,40.277000427246094,37.87200164794922,39.630001068115234,39.38999938964844,745800,39.38999938964844
2021-05-05,40.310001373291016,35.79999923706055,39.38999938964844,36.209999084472656,1123000,36.209999084472656
2021-05-06,36.43000030517578,32.20000076293945,35.7400016784668,33.33000183105469,2090100,33.33000183105469
2021-05-07,35.68000030517578,33.39500045776367,34.18000030517578,34.02000045776367,677500,34.02000045776367
2021-05-10,33.59199905395508,31.1200008392334,33.560001373291016,31.75,1364800,31.75
2021-05-11,33.47999954223633,29.690000534057617,29.790000915527344,33.27000045776367,1446100,33.27000045776367
2021-05-12,32.900001525878906,30.489999771118164,32.0,30.90999984741211,1120000,30.90999984741211
2021-05-13,32.70000076293945,28.950000762939453,31.059999465942383,29.139999389648438,1904300,29.139999389648438
2021-05-14,34.61000061035156,30.010000228881836,30.010000228881836,33.59000015258789,1450100,33.59000015258789
2021-05-17,35.59000015258789,32.11000061035156,33.0099983215332,35.20000076293945,803100,35.20000076293945
2021-05-18,38.38999938964844,34.95000076293945,35.90999984741211,36.560001373291016,1075400,36.560001373291016
2021-05-19,36.52000045776367,34.0,34.56999969482422,36.04999923706055,811000,36.04999923706055
2021-05-20,38.38999938964844,35.290000915527344,35.95000076293945,38.25,821200,38.25
2021-05-21,38.7599983215332,36.43000030517578,38.5,36.5,695900,36.5
2021-05-24,39.45500183105469,36.279998779296875,37.04999923706055,38.27000045776367,729000,38.27000045776367
2021-05-25,40.220001220703125,37.290000915527344,38.56999969482422,37.79999923706055,639600,37.79999923706055
2021-05-26,40.880001068115234,37.959999084472656,38.0,40.290000915527344,580300,40.290000915527344
2021-05-27,42.20000076293945,39.119998931884766,40.5,42.029998779296875,1019100,42.029998779296875
2021-05-28,43.275001525878906,40.41999816894531,43.0,40.91999816894531,688900,40.91999816894531
2021-06-01,40.9900016784668,38.167999267578125,40.40999984741211,38.95000076293945,815200,38.95000076293945
2021-06-02,40.45000076293945,37.5,38.88999938964844,40.0,791900,40.0
2021-06-03,40.459999084472656,38.029998779296875,39.0,39.970001220703125,835800,39.970001220703125
2021-06-04,40.23400115966797,38.459999084472656,40.0,39.369998931884766,566500,39.369998931884766
2021-06-07,43.47999954223633,39.45000076293945,39.88999938964844,43.220001220703125,1351700,43.220001220703125
2021-06-08,45.5,40.7599983215332,43.43000030517578,43.83000183105469,963700,43.83000183105469
2021-06-09,45.01900100708008,42.48699951171875,43.9900016784668,43.619998931884766,725800,43.619998931884766
2021-06-10,45.36000061035156,41.22999954223633,43.619998931884766,41.380001068115234,773800,41.380001068115234
2021-06-11,42.04999923706055,39.77000045776367,41.154998779296875,40.54999923706055,582200,40.54999923706055
2021-06-14,44.439998626708984,40.59400177001953,40.59400177001953,42.970001220703125,662500,42.970001220703125
2021-06-15,43.30699920654297,40.470001220703125,42.630001068115234,41.220001220703125,503800,41.220001220703125
2021-06-16,41.999000549316406,39.97999954223633,40.849998474121094,41.2599983215332,502700,41.2599983215332
2021-06-17,44.189998626708984,40.88999938964844,41.220001220703125,43.439998626708984,680700,43.439998626708984
2021-06-18,44.72700119018555,42.36000061035156,42.630001068115234,44.40999984741211,999100,44.40999984741211
2021-06-21,44.5,41.599998474121094,44.40999984741211,42.810001373291016,668700,42.810001373291016
2021-06-22,43.91999816894531,41.25,42.810001373291016,43.849998474121094,508500,43.849998474121094
2021-06-23,47.400001525878906,43.0,43.5,45.77000045776367,1275600,45.77000045776367
2021-06-24,47.0,43.61000061035156,46.209999084472656,45.0,785600,45.0
2021-06-25,46.720001220703125,43.900001525878906,45.29999923706055,45.9900016784668,2495100,45.9900016784668
2021-06-28,48.31999969482422,46.2599983215332,47.189998626708984,47.099998474121094,885500,47.099998474121094
2021-06-29,47.619998931884766,43.529998779296875,47.61000061035156,43.529998779296875,716400,43.529998779296875
2021-06-30,43.5099983215332,40.81999969482422,43.5,41.56999969482422,772500,41.56999969482422
2021-07-01,41.790000915527344,40.290000915527344,41.2400016784668,40.790000915527344,217065,40.790000915527344
